movieId,title,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,decade,avg_rating,num_ratings
916,Roman Holiday,1953.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1950.0,4.5,18
919,"Wizard of Oz, The",1939.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1930.0,4.517241379310345,58
920,Gone with the Wind,1939.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1930.0,4.479166666666667,24
922,Sunset Blvd. (a.k.a. Sunset Boulevard),1950.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1950.0,4.5,24
923,Citizen Kane,1941.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1940.0,4.52,50
924,2001: A Space Odyssey,1968.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1960.0,4.493421052631579,76
926,All About Eve,1950.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1950.0,4.476190476190476,21
928,Rebecca,1940.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1940.0,4.5,14
930,Notorious,1946.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1940.0,4.315789473684211,19
933,To Catch a Thief,1955.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1950.0,4.45,20
951,His Girl Friday,1940.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1940.0,4.541666666666667,12
953,It's a Wonderful Life,1946.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1940.0,4.534883720930233,43
954,Mr. Smith Goes to Washington,1939.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1930.0,4.538461538461538,13
955,Bringing Up Baby,1938.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1930.0,4.458333333333333,12
968,Night of the Living Dead,1968.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1960.0,4.633333333333334,15
969,"African Queen, The",1951.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1950.0,4.44,25
1022,Cinderella,1950.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1950.0,4.277777777777778,18
1025,"Sword in the Stone, The",1963.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1960.0,4.25,12
1028,Mary Poppins,1964.0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1960.0,4.323529411764706,51
1029,Dumbo,1941.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1940.0,4.25,14
1032,Alice in Wonderland,1951.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1950.0,4.205882352941177,17
1035,"Sound of Music, The",1965.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1960.0,4.583333333333333,42
1036,Die Hard,1988.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1980.0,4.363636363636363,99
1041,Secrets & Lies,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.590909090909091,11
1042,That Thing You Do!,1996.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.392857142857143,14
1047,"Long Kiss Goodnight, The",1996.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.208333333333333,12
1059,William Shakespeare's Romeo + Juliet,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.472222222222222,18
1060,Swingers,1996.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.386363636363637,22
1061,Sleepers,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.321428571428571,14
1073,Willy Wonka & the Chocolate Factory,1971.0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1970.0,4.409090909090909,77
1077,Sleeper,1973.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1970.0,4.25,16
1079,"Fish Called Wanda, A",1988.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.448979591836735,49
1080,Monty Python's Life of Brian,1979.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970.0,4.508196721311475,61
1084,Bonnie and Clyde,1967.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1960.0,4.42,25
1086,Dial M for Murder,1954.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1950.0,4.261904761904762,21
1088,Dirty Dancing,1987.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1980.0,4.235294117647059,17
1089,Reservoir Dogs,1992.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1990.0,4.5,106
1090,Platoon,1986.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1980.0,4.423913043478261,46
1092,Basic Instinct,1992.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1990.0,4.153846153846154,13
1093,"Doors, The",1991.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.3,15
1094,"Crying Game, The",1992.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1990.0,4.2272727272727275,22
1097,E.T. the Extra-Terrestrial,1982.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1980.0,4.440789473684211,76
1101,Top Gun,1986.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1980.0,4.3,35
1103,Rebel Without a Cause,1955.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1950.0,4.454545454545454,11
1104,"Streetcar Named Desire, A",1951.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1950.0,4.638888888888889,18
1120,"People vs. Larry Flynt, The",1996.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.045454545454546,11
1125,"Return of the Pink Panther, The",1975.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1970.0,4.117647058823529,17
1127,"Abyss, The",1989.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1980.0,4.166666666666667,30
1129,Escape from New York,1981.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1980.0,4.305555555555555,18
1136,Monty Python and the Holy Grail,1975.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1970.0,4.589108910891089,101
1148,Wallace & Gromit: The Wrong Trousers,1993.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.536585365853658,41
1172,Cinema Paradiso (Nuovo cinema Paradiso),1989.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.535714285714286,28
1175,Delicatessen,1991.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.285714285714286,14
1178,Paths of Glory,1957.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1950.0,4.636363636363637,11
1179,"Grifters, The",1990.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1990.0,4.3125,16
1183,"English Patient, The",1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1990.0,4.351851851851852,27
1186,"Sex, Lies, and Videotape",1989.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.357142857142857,14
1188,Strictly Ballroom,1992.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.464285714285714,14
1193,One Flew Over the Cuckoo's Nest,1975.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1970.0,4.486111111111111,108
1196,Star Wars: Episode V - The Empire Strikes Back,1980.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980.0,4.559523809523809,168
1197,"Princess Bride, The",1987.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1980.0,4.5963302752293576,109
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),1981.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.484662576687117,163
1199,Brazil,1985.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1980.0,4.593023255813954,43
1200,Aliens,1986.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1980.0,4.541176470588235,85
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)",1966.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1960.0,4.491228070175438,57
1203,12 Angry Men,1957.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1950.0,4.469387755102041,49
1204,Lawrence of Arabia,1962.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1960.0,4.638888888888889,36
1206,"Clockwork Orange, A",1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1970.0,4.5,86
1207,To Kill a Mockingbird,1962.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1960.0,4.5,44
1208,Apocalypse Now,1979.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1970.0,4.61875,80
1209,Once Upon a Time in the West (C'era una volta il West),1968.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1960.0,4.6923076923076925,13
1210,Star Wars: Episode VI - Return of the Jedi,1983.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980.0,4.523333333333333,150
1212,"Third Man, The",1949.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1940.0,4.631578947368421,19
1213,Goodfellas,1990.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.490291262135922,103
1214,Alien,1979.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1970.0,4.409090909090909,110
1215,Army of Darkness,1993.0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1990.0,4.514285714285714,35
1217,Ran,1985.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1980.0,4.5,14
1219,Psycho,1960.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1960.0,4.459016393442623,61
1220,"Blues Brothers, The",1980.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1980.0,4.41,50
1221,"Godfather: Part II, The",1974.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1970.0,4.542056074766355,107
1222,Full Metal Jacket,1987.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1980.0,4.449367088607595,79
1223,"Grand Day Out with Wallace and Gromit, A",1989.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980.0,4.5,23
1224,Henry V,1989.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1980.0,4.423076923076923,13
1225,Amadeus,1984.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.535087719298246,57
1227,Once Upon a Time in America,1984.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.416666666666667,12
1228,Raging Bull,1980.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.586206896551724,29
1230,Annie Hall,1977.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1970.0,4.552631578947368,38
1231,"Right Stuff, The",1983.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.4,15
1233,"Boot, Das (Boat, The)",1981.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1980.0,4.5,31
1234,"Sting, The",1973.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1970.0,4.387755102040816,49
1235,Harold and Maude,1971.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1970.0,4.6,20
1237,"Seventh Seal, The (Sjunde inseglet, Det)",1957.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1950.0,4.535714285714286,14
1240,"Terminator, The",1984.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1980.0,4.297872340425532,94
1242,Glory,1989.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1980.0,4.382352941176471,34
1244,Manhattan,1979.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1970.0,4.44,25
1245,Miller's Crossing,1990.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1990.0,4.533333333333333,15
1246,Dead Poets Society,1989.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.47457627118644,59
1247,"Graduate, The",1967.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1960.0,4.526315789473684,57
1248,Touch of Evil,1958.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1950.0,4.576923076923077,13
1249,"Femme Nikita, La (Nikita)",1990.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1990.0,4.4,25
1250,"Bridge on the River Kwai, The",1957.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1950.0,4.651515151515151,33
1252,Chinatown,1974.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1970.0,4.532608695652174,46
1253,"Day the Earth Stood Still, The",1951.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1950.0,4.357142857142857,14
1256,Duck Soup,1933.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1930.0,4.382352941176471,17
1257,Better Off Dead...,1985.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1980.0,4.433333333333334,15
1258,"Shining, The",1980.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1980.0,4.432098765432099,81
1259,Stand by Me,1986.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.380952380952381,63
1260,M,1931.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1930.0,4.208333333333333,12
1261,Evil Dead II (Dead by Dawn),1987.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1980.0,4.403846153846154,26
1262,"Great Escape, The",1963.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1960.0,4.484848484848484,33
1263,"Deer Hunter, The",1978.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1970.0,4.464285714285714,28
1265,Groundhog Day,1993.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1990.0,4.417525773195877,97
1266,Unforgiven,1992.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1990.0,4.414285714285715,35
1267,"Manchurian Candidate, The",1962.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1960.0,4.541666666666667,24
1269,Arsenic and Old Lace,1944.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1940.0,4.368421052631579,19
1270,Back to the Future,1985.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980.0,4.483471074380165,121
1271,Fried Green Tomatoes,1991.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.214285714285714,14
1272,Patton,1970.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1970.0,4.708333333333333,24
1274,Akira,1988.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980.0,4.461538461538462,26
1275,Highlander,1986.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1980.0,4.519230769230769,26
1276,Cool Hand Luke,1967.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1960.0,4.458333333333333,48
1278,Young Frankenstein,1974.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1970.0,4.394230769230769,52
1281,"Great Dictator, The",1940.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1940.0,4.375,12
1282,Fantasia,1940.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1940.0,4.451612903225806,31
1283,High Noon,1952.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1950.0,4.571428571428571,14
1285,Heathers,1989.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.416666666666667,24
1287,Ben-Hur,1959.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1950.0,4.4375,24
1288,This Is Spinal Tap,1984.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.3936170212765955,47
1291,Indiana Jones and the Last Crusade,1989.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.385714285714286,105
1292,Being There,1979.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1970.0,4.583333333333333,12
1293,Gandhi,1982.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.275,20
1296,"Room with a View, A",1986.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1980.0,4.318181818181818,11
1297,Real Genius,1985.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.25,12
1298,Pink Floyd: The Wall,1982.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1980.0,4.428571428571429,14
1299,"Killing Fields, The",1984.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1980.0,4.5,21
1302,Field of Dreams,1989.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1980.0,4.392857142857143,28
1303,"Man Who Would Be King, The",1975.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1970.0,4.375,12
1304,Butch Cassidy and the Sundance Kid,1969.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1960.0,4.464285714285714,42
1307,When Harry Met Sally...,1989.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1980.0,4.457446808510638,47
1320,Alien³ (a.k.a. Alien 3),1992.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1990.0,4.133333333333334,15
1321,"American Werewolf in London, An",1981.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1980.0,4.136363636363637,11
1333,"Birds, The",1963.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1960.0,4.173913043478261,23
1339,Dracula (Bram Stoker's Dracula),1992.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1990.0,4.214285714285714,14
1343,Cape Fear,1991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.285714285714286,14
1345,Carrie,1976.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1970.0,4.230769230769231,13
1350,"Omen, The",1976.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1970.0,4.346153846153846,13
1356,Star Trek: First Contact,1996.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1990.0,4.426229508196721,61
1357,Shine,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.342105263157895,19
1358,Sling Blade,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.367647058823529,34
1370,Die Hard 2,1990.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.222222222222222,27
1371,Star Trek: The Motion Picture,1979.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1970.0,4.107142857142857,14
1372,Star Trek VI: The Undiscovered Country,1991.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1990.0,4.275,20
1374,Star Trek II: The Wrath of Khan,1982.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1980.0,4.423076923076923,39
1375,Star Trek III: The Search for Spock,1984.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980.0,4.083333333333333,12
1376,Star Trek IV: The Voyage Home,1986.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980.0,4.357142857142857,21
1377,Batman Returns,1992.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.142857142857143,14
1380,Grease,1978.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1970.0,4.304347826086956,23
1387,Jaws,1975.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1970.0,4.559322033898305,59
1391,Mars Attacks!,1996.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990.0,4.32258064516129,31
1393,Jerry Maguire,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.2976190476190474,42
1394,Raising Arizona,1987.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,4.487804878048781,41
1396,Sneakers,1992.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1990.0,4.071428571428571,21
1405,Beavis and Butt-Head Do America,1996.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.2727272727272725,11
1407,Scream,1996.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1990.0,4.365384615384615,26
1408,"Last of the Mohicans, The",1992.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1990.0,4.416666666666667,24
1411,Hamlet,1996.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.545454545454546,11
1449,Waiting for Guffman,1996.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.4,15
1466,Donnie Brasco,1997.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.241935483870968,31
1476,Private Parts,1997.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.375,12
1485,Liar Liar,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.25,18
1500,Grosse Pointe Blank,1997.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.403225806451613,31
1517,Austin Powers: International Man of Mystery,1997.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.288888888888889,45
1527,"Fifth Element, The",1997.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990.0,4.355072463768116,69
1544,"Lost World: Jurassic Park, The",1997.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1990.0,4.181818181818182,11
1552,Con Air,1997.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.078947368421052,19
1566,Hercules,1997.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1990.0,4.1875,16
1569,My Best Friend's Wedding,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.25,20
1573,Face/Off,1997.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.328125,32
1580,Men in Black (a.k.a. MIB),1997.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990.0,4.243421052631579,76
1584,Contact,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1990.0,4.5,40
1587,Conan the Barbarian,1982.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1980.0,4.5,12
1597,Conspiracy Theory,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1990.0,4.136363636363637,11
1608,Air Force One,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.184210526315789,19
1610,"Hunt for Red October, The",1990.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990.0,4.379310344827586,58
1617,L.A. Confidential,1997.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1990.0,4.4375,72
1625,"Game, The",1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1990.0,4.361702127659575,47
1635,"Ice Storm, The",1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.454545454545454,11
1639,Chasing Amy,1997.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1990.0,4.407407407407407,27
1641,"Full Monty, The",1997.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.223684210526316,38
1645,The Devil's Advocate,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1990.0,4.375,20
1653,Gattaca,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1990.0,4.421052631578948,57
1663,Stripes,1981.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1980.0,4.5,17
1673,Boogie Nights,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990.0,4.462962962962963,27
1674,Witness,1985.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1980.0,4.239130434782608,23
1676,Starship Troopers,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990.0,4.3088235294117645,34
1682,"Truman Show, The",1998.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1990.0,4.314102564102564,78
1690,Alien: Resurrection,1997.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1990.0,4.181818181818182,11
